epoch,loss,iou
3303,1.683571,0.723717
3304,1.694485,0.735788
3305,1.643117,0.725330
3306,1.675517,0.716944
3307,1.711167,0.731039
3308,1.752717,0.730400
3309,1.829854,0.738558
3310,1.643379,0.722504
3311,1.698076,0.726696
3312,1.660550,0.735057
3313,1.660317,0.707624
3314,1.721967,0.728835
3315,1.811042,0.690404
3316,1.748569,0.675678
3317,1.689934,0.717188
3318,1.701845,0.725284
3319,1.692523,0.730798
3320,1.716911,0.704414
3321,1.783749,0.716586
3322,1.656602,0.744764
3323,1.625931,0.693695
3324,1.732624,0.723840
3325,1.635122,0.698884
3326,1.792430,0.735754
3327,1.663650,0.715822
3328,1.771618,0.731466
3329,1.809746,0.728394
3330,1.771491,0.720213
3331,1.820571,0.726834
3332,1.794973,0.723679
3333,1.667752,0.730137
3334,1.672506,0.702093
3335,1.745374,0.738746
3336,1.610480,0.719561
3337,1.683028,0.728685
3338,1.696801,0.739691
3339,1.654087,0.738023
3340,1.643227,0.730373
3341,1.646419,0.710855
3342,1.684279,0.699941
3343,1.839305,0.711052
3344,1.766947,0.710009
3345,1.671350,0.735666
3346,1.657181,0.728977
3347,1.677533,0.728224
3348,1.710422,0.702469
3349,1.706946,0.716656
3350,1.733877,0.680404
3351,1.905330,0.705564
3352,1.778622,0.722053
3353,1.746483,0.722543
3354,1.699407,0.711541
3355,1.699225,0.736259
3356,1.675759,0.726307
3357,1.655885,0.736332
3358,1.649631,0.721103
3359,1.697254,0.715668
3360,1.722581,0.747114
3361,1.633547,0.728378
3362,1.760693,0.700227
3363,1.796047,0.737086
3364,1.627015,0.695887
3365,1.809549,0.716586
3366,1.774746,0.715338
3367,1.761311,0.698443
3368,1.734830,0.699545
3369,1.766130,0.727110
3370,1.741295,0.656232
3371,1.812470,0.717778
3372,1.800944,0.716601
3373,1.650791,0.744790
3374,1.629778,0.734250
3375,1.668616,0.731646
3376,1.700352,0.701837
3377,1.824316,0.670712
3378,1.884618,0.700490
3379,1.721488,0.722226
3380,1.670896,0.706811
3381,1.738961,0.723512
3382,1.651848,0.725787
3383,1.670038,0.719722
3384,1.643308,0.730177
3385,1.661874,0.725432
3386,1.631549,0.714823
3387,1.659898,0.706305
3388,1.709906,0.723148
3389,1.682146,0.679493
3390,1.808299,0.711850
3391,1.655721,0.680489
3392,1.737930,0.730950
3393,1.634667,0.709341
3394,1.679167,0.726413
3395,1.752117,0.736111
3396,1.698210,0.647895
3397,1.830240,0.702679
3398,1.817948,0.683307
3399,1.703155,0.730244
3400,1.682957,0.729423
3401,1.634643,0.722036
3402,1.680533,0.725817
3403,1.681137,0.728379
3404,1.667558,0.724708
3405,1.653565,0.728072
3406,1.695522,0.691140
3407,1.706151,0.655440
3408,1.901055,0.713515
3409,1.718601,0.708381
3410,1.658683,0.726210
3411,1.638158,0.727182
3412,1.729498,0.702313
3413,1.716270,0.698693
3414,1.741396,0.715528
3415,1.701602,0.658302
3416,1.700005,0.713602
3417,1.780431,0.733096
3418,1.620078,0.728320
3419,1.671574,0.731505
3420,1.645196,0.688661
3421,1.720216,0.709653
3422,1.646353,0.697297
3423,1.757490,0.676281
3424,1.777301,0.685328
3425,1.765302,0.682827
3426,1.782976,0.708400
3427,1.911537,0.726965
3428,1.670507,0.731791
3429,1.666257,0.735132
3430,1.642638,0.735159
3431,1.633311,0.730659
3432,1.647831,0.719634
3433,1.666489,0.697391
3434,1.700575,0.736918
3435,1.694964,0.729669
3436,1.665705,0.727328
3437,1.695361,0.726463
3438,1.701392,0.692480
3439,1.819515,0.652133
3440,1.715480,0.675336
3441,1.762425,0.683551
3442,1.670912,0.703061
3443,1.704590,0.641035
3444,1.784159,0.707609
3445,1.858404,0.718111
3446,1.850879,0.722385
3447,1.752725,0.709968
3448,1.751174,0.703566
3449,1.669676,0.710756
3450,1.691218,0.745012
3451,1.671966,0.733780
3452,1.661562,0.730585
3453,1.654616,0.739178
3454,1.619304,0.726598
3455,1.683928,0.729652
3456,1.715887,0.710815
3457,1.667709,0.696906
3458,1.783668,0.704149
3459,1.858396,0.697663
3460,1.724713,0.730215
3461,1.762964,0.725038
3462,1.655490,0.728986
3463,1.713189,0.740943
3464,1.679345,0.739201
3465,1.665994,0.735473
3466,1.644524,0.726675
3467,1.675939,0.706377
3468,1.670418,0.688259
3469,1.768170,0.734814
3470,1.682702,0.728438
3471,1.675068,0.686072
3472,1.825764,0.702807
3473,1.817475,0.747815
3474,1.640749,0.712276
3475,1.744136,0.699690
3476,1.839678,0.721182
3477,1.759871,0.731205
3478,1.902143,0.708494
3479,1.719616,0.712161
3480,1.743841,0.729346
3481,1.666705,0.704379
3482,1.812244,0.703570
3483,1.881940,0.724082
3484,1.657219,0.730911
3485,1.760089,0.723119
3486,1.790814,0.717560
3487,1.740720,0.673503
3488,1.789532,0.746561
3489,1.638289,0.719284
3490,1.675687,0.729108
3491,1.731021,0.739849
3492,1.698556,0.733299
3493,1.615349,0.721861
3494,1.747816,0.727926
3495,1.691682,0.726043
3496,1.632476,0.723116
3497,1.653811,0.734821
3498,1.682322,0.730440
3499,1.697237,0.706630
3500,1.649287,0.671302
3501,1.888853,0.723030
3502,1.797765,0.697227
3503,1.770279,0.746791
3504,1.616023,0.722885
3505,1.699038,0.733110
3506,1.668284,0.716556
3507,1.761371,0.700166
3508,1.816777,0.715620
3509,1.713161,0.737687
3510,1.658525,0.701628
3511,1.783368,0.722011
3512,1.661496,0.722245
3513,1.770238,0.707776
3514,1.762008,0.693875
3515,1.698090,0.675067
3516,1.702659,0.727926
3517,1.680825,0.727385
3518,1.690185,0.681977
3519,1.773935,0.687839
3520,1.772560,0.700549
3521,1.712788,0.717920
3522,1.717543,0.731042
3523,1.676461,0.738346
3524,1.614350,0.723462
3525,1.677928,0.737145
3526,1.621292,0.728096
3527,1.671799,0.732673
3528,1.643340,0.719498
3529,1.714799,0.724552
3530,1.746249,0.727332
3531,1.848721,0.715219
3532,1.706310,0.715896
3533,1.674956,0.711071
3534,1.690075,0.691190
3535,1.812610,0.728468
3536,1.708291,0.742859
3537,1.635605,0.719439
3538,1.652014,0.699078
3539,1.732998,0.663744
3540,1.915932,0.723304
3541,1.761659,0.737020
3542,1.641176,0.730805
3543,1.680706,0.726612
3544,1.633269,0.728468
3545,1.670864,0.733287
3546,1.686766,0.718318
3547,1.743083,0.694846
3548,1.700176,0.746213
3549,1.729401,0.717916
3550,1.746874,0.704153
3551,1.900920,0.737706
3552,1.715065,0.713336
3553,1.795949,0.706366
3554,1.809706,0.750089
3555,1.735916,0.708051
3556,1.733421,0.715218
3557,1.749158,0.733155
3558,1.701643,0.740880
3559,1.686884,0.734748
3560,1.640298,0.722624
3561,1.693665,0.738787
3562,1.676552,0.727256
3563,1.663334,0.718362
3564,1.717770,0.736530
3565,1.722714,0.709144
3566,1.785770,0.711216
3567,1.732563,0.723940
3568,1.718967,0.738936
3569,1.677440,0.709692
3570,1.666041,0.726043
3571,1.728064,0.728558
3572,1.659360,0.713691
3573,1.665823,0.685511
3574,1.759856,0.735965
3575,1.674752,0.698771
3576,1.691514,0.718877
3577,1.619301,0.718378
3578,1.685232,0.745219
3579,1.650516,0.726182
3580,1.620623,0.718818
3581,1.709726,0.718372
3582,1.639246,0.709049
3583,1.776277,0.685303
3584,1.844265,0.706909
3585,1.801714,0.722293
3586,1.675626,0.736139
3587,1.682299,0.741018
3588,1.703685,0.732799
3589,1.690166,0.711416
3590,1.749260,0.663654
3591,1.745263,0.570268
3592,1.869634,0.716439
3593,1.773343,0.703944
3594,1.687030,0.727424
3595,1.729391,0.737377
3596,1.653165,0.727927
3597,1.679903,0.728406
3598,1.687513,0.711862
3599,1.758537,0.731484
3600,1.679448,0.719590
3601,1.649149,0.696841
3602,1.705052,0.747723
3603,1.600500,0.721877
3604,1.633544,0.726042
3605,1.665784,0.710544
3606,1.651206,0.734098
3607,1.678561,0.703787
3608,1.764937,0.696292
3609,1.832605,0.697524
3610,1.848164,0.715803
3611,1.674690,0.731228
3612,1.663549,0.737468
3613,1.631996,0.726611
3614,1.636198,0.682793
3615,1.727900,0.725697
3616,1.686375,0.732529
3617,1.645114,0.702362
3618,1.681779,0.674831
3619,1.882811,0.692490
3620,1.907799,0.718781
3621,1.702699,0.712083
3622,1.746084,0.691703
3623,1.723761,0.714574
3624,1.822277,0.716045
3625,1.688529,0.705841
3626,1.832459,0.727630
3627,1.731505,0.716445
3628,1.695889,0.690453
3629,1.726693,0.717054
3630,1.823635,0.736539
3631,1.680229,0.704656
3632,1.778052,0.721506
3633,1.654838,0.731596
3634,1.626068,0.735455
3635,1.635488,0.733206
3636,1.633468,0.730417
3637,1.642434,0.726551
3638,1.678112,0.743849
3639,1.616856,0.721296
3640,1.691350,0.721185
3641,1.907706,0.727435
3642,1.720444,0.725176
3643,1.703591,0.702530
3644,1.750353,0.693555
3645,1.710964,0.707082
3646,1.803666,0.706203
3647,1.812070,0.715872
3648,1.696143,0.728158
3649,1.672043,0.720387
3650,1.722855,0.712638
3651,1.721695,0.714803
3652,1.676534,0.723169
3653,1.705093,0.732067
3654,1.664656,0.723265
3655,1.701796,0.723319
3656,1.707961,0.721130
3657,1.645531,0.720214
3658,1.752865,0.734060
3659,1.634375,0.703405
3660,1.717240,0.693194
3661,1.672818,0.659999
3662,1.854125,0.718430
3663,1.713650,0.705849
3664,1.779318,0.731681
3665,1.702443,0.716221
3666,1.783902,0.742532
3667,1.649507,0.726929
3668,1.780427,0.731200
3669,1.718772,0.691360
3670,1.847307,0.712137
3671,1.670665,0.682877
3672,1.725111,0.696215
3673,1.689063,0.706715
3674,1.802220,0.703312
3675,1.676773,0.703839
3676,1.766853,0.733438
3677,1.637704,0.732447
3678,1.674817,0.726908
3679,1.692340,0.731907
3680,1.683120,0.713755
3681,1.738979,0.711899
3682,1.691968,0.706099
3683,1.819241,0.722215
3684,1.667657,0.718675
3685,1.646714,0.686722
3686,1.752898,0.687845
3687,1.857971,0.703482
3688,1.658359,0.725894
3689,1.690701,0.735136
3690,1.633137,0.713071
3691,1.714476,0.722400
3692,1.690565,0.703285
3693,1.893118,0.731185
3694,1.696266,0.660823
3695,1.882954,0.721865
3696,1.722284,0.743300
3697,1.662823,0.726873
3698,1.723686,0.727635
3699,1.696715,0.724856
3700,1.634867,0.702362
3701,1.687146,0.737833
3702,1.633413,0.737393
3703,1.661365,0.722906
3704,1.778745,0.727315
3705,1.818845,0.726468
3706,1.707433,0.709460
3707,1.696079,0.702395
3708,1.773302,0.707984
3709,1.746401,0.715644
3710,1.900534,0.631083
3711,1.733766,0.742843
3712,1.746853,0.718944
3713,1.659724,0.728217
3714,1.654304,0.723227
3715,1.673688,0.717987
3716,1.798472,0.725801
3717,1.697030,0.697132
3718,1.702103,0.727319
3719,1.680975,0.690263
3720,1.672207,0.713927
3721,1.762023,0.720149
3722,1.780648,0.716600
3723,1.672331,0.723495
3724,1.624819,0.728036
3725,1.689359,0.737013
3726,1.704290,0.719724
3727,1.707785,0.724148
3728,1.693096,0.691452
3729,1.713033,0.720538
3730,1.788068,0.715639
3731,1.679780,0.704250
3732,1.665492,0.722202
3733,1.686465,0.724200
3734,1.768699,0.710072
3735,1.773370,0.717630
3736,1.745086,0.708978
3737,1.712290,0.727767
3738,1.698884,0.723577
3739,1.657758,0.722620
3740,1.605368,0.706797
3741,1.705447,0.696433
3742,1.754771,0.708631
3743,1.794304,0.723819
3744,1.693273,0.708516
3745,1.788730,0.750620
3746,1.664103,0.710985
3747,1.626379,0.716068
3748,1.699196,0.734851
3749,1.614488,0.733643
3750,1.664674,0.733318
3751,1.659221,0.703074
3752,1.715152,0.701215
3753,1.837268,0.713926
3754,1.811938,0.698986
3755,1.739130,0.709984
3756,1.667357,0.724859
3757,1.703211,0.741257
3758,1.655935,0.740048
3759,1.741796,0.704868
3760,1.675529,0.673563
3761,1.802211,0.710600
3762,1.768722,0.743081
3763,1.656481,0.736615
3764,1.666804,0.727410
3765,1.692984,0.732271
3766,1.645606,0.728879
3767,1.660260,0.740913
3768,1.671132,0.707288
3769,1.763725,0.718642
3770,1.710408,0.722117
3771,1.667034,0.708793
3772,1.806191,0.716779
3773,1.655248,0.723213
3774,1.665093,0.698228
3775,1.701037,0.719040
3776,1.641528,0.729849
3777,1.678607,0.743056
3778,1.651120,0.725623
3779,1.702678,0.720705
3780,1.706980,0.703380
3781,1.716649,0.737498
3782,1.728875,0.702482
3783,1.712603,0.671978
3784,1.825053,0.699072
3785,1.758916,0.707490
3786,1.736186,0.726791
3787,1.686484,0.714280
3788,1.636474,0.701172
3789,1.767330,0.744986
3790,1.614432,0.725884
3791,1.686732,0.726822
3792,1.674379,0.719629
3793,1.654646,0.712710
3794,1.656341,0.710444
3795,1.760344,0.716679
3796,1.811442,0.705916
3797,1.776727,0.639636
3798,1.797448,0.711109
3799,1.740963,0.722915
3800,1.682219,0.735199
3801,1.650503,0.725829
3802,1.631746,0.717623
3803,1.667700,0.697092
3804,1.699755,0.697235
3805,1.788967,0.717018
3806,1.868755,0.726635
3807,1.691527,0.733310
3808,1.705594,0.726669
3809,1.750433,0.723641
3810,1.701715,0.714948
3811,1.674246,0.716935
3812,1.686338,0.722827
3813,1.709223,0.739164
3814,1.678023,0.721357
3815,1.767689,0.720197
3816,1.780277,0.668224
3817,1.764527,0.703900
3818,1.612652,0.716192
3819,1.721857,0.718307
3820,1.669835,0.725506
3821,1.757523,0.733303
3822,1.708831,0.713480
3823,1.717596,0.721936
3824,1.852939,0.733194
3825,1.660428,0.737118
3826,1.702661,0.733861
3827,1.686543,0.725402
3828,1.761667,0.699594
3829,1.758615,0.730283
3830,1.711974,0.708109
3831,1.743771,0.702241
3832,1.661719,0.724909
3833,1.711287,0.719495
3834,1.728217,0.715915
3835,1.731170,0.743615
3836,1.604583,0.717907
3837,1.764791,0.730157
3838,1.657582,0.727147
3839,1.687019,0.739659
3840,1.693134,0.713521
3841,1.652210,0.686825
3842,1.636442,0.715982
3843,1.756646,0.716405
3844,1.802315,0.739506
3845,1.629445,0.716553
3846,1.745815,0.742356
3847,1.636540,0.739013
3848,1.644234,0.729039
3849,1.724440,0.726562
3850,1.646484,0.731947
3851,1.712465,0.731462
3852,1.795960,0.676257
3853,1.776357,0.721939
3854,1.752553,0.712600
3855,1.775722,0.727170
3856,1.687006,0.708109
3857,1.687429,0.713394
3858,1.743969,0.716993
3859,1.692901,0.747067
3860,1.654128,0.731891
3861,1.652350,0.734246
3862,1.662297,0.743052
3863,1.641277,0.733144
3864,1.627849,0.726043
3865,1.658757,0.736071
3866,1.671417,0.733361
3867,1.658525,0.735313
3868,1.627955,0.727718
3869,1.722853,0.744136
3870,1.661566,0.702869
3871,1.832563,0.715234
3872,1.702003,0.644238
3873,1.941362,0.739650
3874,1.721654,0.727801
3875,1.674573,0.731233
3876,1.664835,0.747220
3877,1.691357,0.728646
3878,1.665495,0.738737
3879,1.739632,0.716272
3880,1.784529,0.657130
3881,1.665566,0.705080
3882,1.812451,0.711784
3883,1.836622,0.704833
3884,1.661883,0.704450
3885,1.785417,0.736514
3886,1.661525,0.704651
3887,1.684637,0.720239
3888,1.710056,0.741531
3889,1.660592,0.739144
3890,1.710243,0.717141
3891,1.598970,0.712181
3892,1.678510,0.695708
3893,1.694127,0.698037
3894,1.810507,0.725599
3895,1.644137,0.705425
3896,1.851747,0.717701
3897,1.764727,0.704936
3898,1.692586,0.689482
3899,1.732281,0.731412
3900,1.708325,0.734566
3901,1.660512,0.721917
3902,1.681549,0.707351
3903,1.687455,0.674449
3904,1.713717,0.735788
3905,1.725877,0.734385
3906,1.722579,0.690998
3907,1.752026,0.709938
3908,1.732319,0.736268
3909,1.707862,0.724923
3910,1.721004,0.713370
3911,1.649023,0.699845
3912,1.752598,0.713305
3913,1.645038,0.724944
3914,1.654740,0.718856
3915,1.630925,0.695013
3916,1.763144,0.703561
3917,1.700766,0.708079
3918,1.761328,0.676964
3919,1.737475,0.706299
3920,1.712041,0.722963
3921,1.673194,0.727063
3922,1.708886,0.734104
3923,1.766498,0.668197
3924,1.698234,0.650755
3925,1.697407,0.696895
3926,1.877853,0.721048
3927,1.725697,0.696999
3928,1.693465,0.688359
3929,1.818371,0.722218
3930,1.700674,0.721292
3931,1.848084,0.744179
3932,1.642476,0.718228
3933,1.678690,0.721426
3934,1.629242,0.731097
3935,1.648456,0.727284
3936,1.621742,0.731753
3937,1.684795,0.719947
3938,1.674273,0.712008
3939,1.779651,0.730956
3940,1.754752,0.717996
3941,1.703226,0.700757
3942,1.760762,0.744913
3943,1.619590,0.730265
3944,1.668671,0.721148
3945,1.667983,0.694029
3946,1.819654,0.700160
3947,1.745871,0.716046
3948,1.767934,0.730670
3949,1.729508,0.727102
3950,1.711568,0.701684
3951,1.645747,0.704099
3952,1.734078,0.706040
3953,1.763070,0.719557
3954,1.765049,0.720683
3955,1.697018,0.735165
3956,1.617385,0.721994
3957,1.704947,0.710877
3958,1.610963,0.700889
3959,1.789595,0.738848
3960,1.680457,0.702465
3961,1.715496,0.720274
3962,1.686415,0.696220
3963,1.717319,0.712576
3964,1.744478,0.682006
3965,1.746419,0.698454
3966,1.737258,0.733115
3967,1.660507,0.733337
3968,1.661804,0.735264
3969,1.689476,0.720252
3970,1.671524,0.717738
3971,1.699305,0.742610
3972,1.679248,0.724037
3973,1.845973,0.731829
3974,1.659993,0.691061
3975,1.771384,0.733044
3976,1.715119,0.731504
3977,1.625398,0.730572
3978,1.735436,0.703975
3979,1.682792,0.695791
3980,1.765067,0.708941
3981,1.645324,0.744405
3982,1.639691,0.729984
3983,1.689374,0.740759
3984,1.743691,0.700870
3985,1.663800,0.709059
3986,1.647967,0.687149
3987,1.703282,0.715293
3988,1.730235,0.687755
3989,1.714158,0.716913
3990,1.720869,0.709118
3991,1.727845,0.727074
3992,1.673923,0.677036
3993,1.869696,0.727899
3994,1.805076,0.723413
3995,1.638408,0.723838
3996,1.671988,0.732600
3997,1.652210,0.737207
3998,1.636710,0.730854
3999,1.661737,0.733882
4000,1.708979,0.687489
4001,1.776554,0.726022
4002,1.589439,0.716022
4003,1.725464,0.725346
4004,1.744800,0.688492
4005,1.773155,0.723513
4006,1.638885,0.722530
4007,1.686322,0.741088
4008,1.621089,0.722268
4009,1.739341,0.742383
4010,1.725467,0.707994
4011,1.711579,0.696566
4012,1.825571,0.694829
4013,1.955714,0.663947
4014,1.725377,0.705737
4015,1.767760,0.719743
4016,1.749692,0.701592
4017,1.657324,0.703822
4018,1.691456,0.725956
4019,1.697894,0.729452
4020,1.718689,0.718562
4021,1.672328,0.726829
4022,1.668406,0.692686
4023,1.771987,0.736198
4024,1.728004,0.739587
4025,1.626690,0.740663
4026,1.618268,0.735930
4027,1.663309,0.749931
4028,1.635883,0.730476
4029,1.652021,0.724269
4030,1.696386,0.710477
4031,1.709327,0.721618
4032,1.723277,0.739591
4033,1.622278,0.706219
4034,1.727703,0.709393
4035,1.658558,0.720615
4036,1.756870,0.725797
4037,1.808717,0.721750
4038,1.699434,0.715575
4039,1.670296,0.730669
4040,1.605557,0.719093
4041,1.735092,0.719023
4042,1.702802,0.689692
4043,1.816397,0.717262
4044,1.702396,0.711566
4045,1.649701,0.715747
4046,1.682995,0.724560
4047,1.622842,0.726572
4048,1.688516,0.737213
4049,1.647253,0.744738
4050,1.648264,0.728919
4051,1.663253,0.712537
4052,1.665358,0.706432
4053,1.683719,0.711996
4054,1.811071,0.692715
4055,1.830264,0.716297
4056,1.686209,0.722349
4057,1.642766,0.682355
4058,1.769438,0.742960
4059,1.643078,0.716097
4060,1.737127,0.725127
4061,1.718524,0.658535
4062,1.820612,0.706631
4063,1.701556,0.745007
4064,1.637947,0.734538
4065,1.708247,0.705246
4066,1.861458,0.715202
4067,1.849869,0.732250
4068,1.592381,0.712909
4069,1.726770,0.740430
4070,1.671451,0.724670
4071,1.651277,0.726772
4072,1.654216,0.746650
4073,1.618014,0.733431
4074,1.646706,0.721832
4075,1.662645,0.740072
4076,1.615400,0.732514
4077,1.683114,0.716961
4078,1.719466,0.737030
4079,1.656376,0.726991
4080,1.755540,0.736760
4081,1.733413,0.663402
4082,1.838548,0.633385
4083,1.968508,0.745662
4084,1.651779,0.685541
4085,1.657042,0.695130
4086,1.781319,0.695584
4087,1.850821,0.721573
4088,1.715560,0.708130
4089,1.678597,0.722554
4090,1.637765,0.739053
4091,1.668765,0.724393
4092,1.630761,0.679769
4093,1.807803,0.712376
4094,1.743552,0.714270
4095,1.733050,0.712190
4096,1.748217,0.707371
4097,1.784479,0.724987
4098,1.665021,0.711884
4099,1.732463,0.708424
4100,1.686859,0.683166
4101,1.699751,0.724784
4102,1.690849,0.723620
4103,1.668180,0.742737
4104,1.611744,0.726478
4105,1.677078,0.729349
4106,1.605495,0.722377
4107,1.647040,0.719857
4108,1.743099,0.732352
4109,1.712423,0.705135
4110,1.650545,0.696885
4111,1.818967,0.738336
4112,1.643745,0.722886
4113,1.659489,0.700217
4114,1.682781,0.749169
4115,1.621826,0.705705
4116,1.679405,0.718891
4117,1.637017,0.733190
4118,1.679199,0.715277
4119,1.796938,0.714885
4120,1.767441,0.712849
4121,1.773159,0.743619
4122,1.705982,0.730467
4123,1.799255,0.728466
4124,1.693238,0.734298
4125,1.689789,0.743723
4126,1.631899,0.739578
4127,1.619159,0.737689
4128,1.632428,0.737504
4129,1.638216,0.736269
4130,1.676150,0.733333
4131,1.694590,0.714881
4132,1.722141,0.710781
4133,1.907570,0.685377
4134,1.826426,0.715713
4135,1.781927,0.733395
4136,1.643481,0.728367
4137,1.626657,0.717596
4138,1.705124,0.730991
4139,1.670628,0.718733
4140,1.717240,0.721734
4141,1.745180,0.722855
4142,1.732168,0.716253
4143,1.667236,0.723402
4144,1.681669,0.738519
4145,1.677824,0.725168
4146,1.666640,0.712314
4147,1.695523,0.742362
4148,1.667818,0.731447
4149,1.717083,0.708505
4150,1.630219,0.705631
4151,1.704384,0.712491
4152,1.691300,0.683902
4153,1.888106,0.710983
4154,1.702934,0.705897
4155,1.809968,0.720883
4156,1.688451,0.730028
4157,1.733682,0.745927
4158,1.610963,0.717418
4159,1.767975,0.737900
4160,1.616228,0.734520
4161,1.674175,0.725512
4162,1.626698,0.717302
4163,1.771061,0.731491
4164,1.760428,0.678648
4165,1.756512,0.654780
4166,1.825264,0.703238
4167,1.650522,0.735386
4168,1.665058,0.715430
4169,1.636250,0.714176
4170,1.766889,0.745778
4171,1.684442,0.712939
4172,1.865384,0.732558
4173,1.652164,0.731496
4174,1.653221,0.726147
4175,1.642580,0.720051
4176,1.672574,0.710990
4177,1.725148,0.737609
4178,1.731299,0.733203
4179,1.775137,0.724652
4180,1.631994,0.731260
4181,1.673093,0.699118
4182,1.665085,0.724057
4183,1.757090,0.727274
4184,1.687851,0.724505
4185,1.757981,0.685188
4186,1.783839,0.723180
4187,1.733004,0.694160
4188,1.764053,0.713751
4189,1.714791,0.724152
4190,1.664347,0.714170
4191,1.777964,0.740602
4192,1.607670,0.725535
4193,1.660992,0.725517
4194,1.637675,0.718439
4195,1.734650,0.734232
4196,1.733314,0.732950
4197,1.752421,0.709207
4198,1.669006,0.676383
4199,1.676367,0.720512
4200,1.744017,0.721762
4201,1.724053,0.713593
4202,1.763794,0.719126
4203,1.731215,0.717718
4204,1.626304,0.677935
4205,1.804305,0.733686
4206,1.614988,0.730166
4207,1.686540,0.745449
4208,1.698146,0.732754
4209,1.751454,0.720742
4210,1.841723,0.714767
4211,1.717686,0.707362
4212,1.640700,0.726389
4213,1.629511,0.741154
4214,1.625832,0.736429
4215,1.667204,0.741454
4216,1.670435,0.715137
4217,1.634659,0.709916
4218,1.810682,0.749926
4219,1.648111,0.725239
4220,1.748916,0.710602
4221,1.690855,0.730403
4222,1.716809,0.712848
4223,1.721179,0.676618
4224,1.744948,0.713097
4225,1.711624,0.738567
4226,1.783641,0.661182
4227,1.783009,0.717000
4228,1.671716,0.678664
4229,1.767975,0.718944
4230,1.786076,0.738029
4231,1.621849,0.732405
4232,1.661893,0.707314
4233,1.648814,0.712111
4234,1.691678,0.695272
4235,1.758417,0.711657
4236,1.734050,0.737494
4237,1.671013,0.711534
4238,1.691156,0.731634
4239,1.671043,0.740740
4240,1.623202,0.728555
4241,1.704808,0.728026
4242,1.666680,0.706591
4243,1.606915,0.720257
4244,1.652130,0.730656
4245,1.660441,0.722226
4246,1.723389,0.720536
4247,1.649413,0.716997
4248,1.698647,0.739246
4249,1.643814,0.736151
4250,1.749841,0.719477
4251,1.863325,0.684839
4252,1.801416,0.722676
4253,1.683776,0.740492
4254,1.646419,0.718660
4255,1.693138,0.712633
4256,1.745038,0.699562
4257,1.805920,0.710044
4258,1.678515,0.728700
4259,1.745748,0.715013
4260,1.707203,0.701658
4261,1.733245,0.715947
4262,1.806686,0.733194
4263,1.839920,0.724884
4264,1.767654,0.730185
4265,1.633367,0.737834
4266,1.683772,0.740225
4267,1.662746,0.733847
4268,1.679069,0.732995
4269,1.638892,0.705931
4270,1.783105,0.736751
4271,1.657838,0.708894
4272,1.674876,0.755086
4273,1.658038,0.745774
4274,1.627508,0.740788
4275,1.664483,0.739435
4276,1.634054,0.741028
4277,1.698372,0.739218
4278,1.648260,0.718407
4279,1.727874,0.735023
4280,1.669115,0.700048
4281,1.711345,0.691901
4282,1.700238,0.707953
4283,1.806590,0.711588
4284,1.748898,0.717157
4285,1.876467,0.650630
4286,1.792636,0.724078
4287,1.714885,0.711258
4288,1.678855,0.722740
4289,1.722137,0.726712
4290,1.632516,0.721229
4291,1.664488,0.720935
4292,1.638995,0.734441
4293,1.616518,0.721390
4294,1.675372,0.725851
4295,1.605402,0.716180
4296,1.677513,0.719723
4297,1.717975,0.739479
4298,1.650782,0.739558
4299,1.664070,0.706275
4300,1.745757,0.720695
4301,1.762678,0.719723
4302,1.819381,0.744684
4303,1.657073,0.687246
4304,1.751858,0.707943
4305,1.675915,0.717073
4306,1.827102,0.732653
4307,1.711586,0.739296
4308,1.722896,0.716377
4309,1.734683,0.725651
4310,1.712551,0.726781
4311,1.633884,0.717923
4312,1.743033,0.730838
4313,1.625393,0.724944
4314,1.691832,0.742267
4315,1.667365,0.710698
4316,1.704891,0.750653
4317,1.615827,0.718061
4318,1.711896,0.736133
4319,1.631734,0.714678
4320,1.722833,0.736484
4321,1.662061,0.730253
4322,1.720767,0.710964
4323,1.746098,0.736917
4324,1.678733,0.743551
4325,1.655446,0.735020
4326,1.674982,0.722408
4327,1.693226,0.702306
4328,1.680865,0.720293
4329,1.695515,0.716489
4330,1.672203,0.726508
4331,1.760846,0.693160
4332,1.749694,0.715004
4333,1.709215,0.698740
4334,1.798555,0.711089
4335,1.689531,0.716664
4336,1.749482,0.724146
4337,1.611005,0.729194
4338,1.666554,0.739063
4339,1.634894,0.724198
4340,1.730250,0.737109
4341,1.588206,0.724347
4342,1.681150,0.754925
4343,1.623623,0.741341
4344,1.597060,0.735192
4345,1.633310,0.740661
4346,1.630846,0.721612
4347,1.703743,0.743802
4348,1.624479,0.730561
4349,1.778308,0.726742
4350,1.685884,0.723945
4351,1.820371,0.715996
4352,1.684594,0.738530
4353,1.642550,0.706471
4354,1.642051,0.672649
4355,1.736526,0.703539
4356,1.766080,0.717349
4357,1.740602,0.721772
4358,1.711966,0.663818
4359,1.738201,0.699653
4360,1.790033,0.713532
4361,1.633201,0.730780
4362,1.661643,0.717888
4363,1.683934,0.725899
4364,1.752692,0.727590
4365,1.712377,0.718395
4366,1.683629,0.697685
4367,1.770160,0.749088
4368,1.667787,0.715314
4369,1.729586,0.695522
4370,1.787164,0.745653
4371,1.601072,0.706464
4372,1.748795,0.742297
4373,1.645275,0.738918
4374,1.646707,0.722232
4375,1.678670,0.732904
4376,1.680147,0.731522
4377,1.651651,0.704992
4378,1.758196,0.714073
